Default,term,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,last_fico_range_high,last_fico_range_low,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,total_bc_limit
Fully Paid,1,180.69,1,456,4,1,42000,1,4,6,92,18,16.11,0,278,749,0,0,15437,42.3,9,279.93,0,14,4296.77,34,764,760,0,23961,0,1,0,0,230,8524,45,1,2,10860,43,36500,0,0,1,2,3994,19375,42.7,230,119,12,12,0,24,12,0,3,4,7,1,5,8,4,6,1,100,0,0,33800
Fully Paid,1,563.31,1,112,2,3,45000,2,2,3,244,20,10.48,1,181,694,0,0,14691,37.5,22,2035.95,0,32,566.5,34,709,705,0,74651,3,7,1,1,1,59960,110,4,4,6155,63,39200,0,0,1,5,4977,22939,38.5,126,107,1,1,0,1,9,0,4,7,11,7,8,15,5,15,5,90.9,14.3,0,37300
Fully Paid,1,830.24,3,154,3,1,70000,1,3,4,296,39,23.21,0,239,674,1,0,19951,57.2,46,3713.65,0,5,13050.39,5,744,740,0,121004,2,2,2,3,4,24855,92,1,2,5247,72,34900,2,1,4,5,8067,200,98,76,445,6,4,2,31,6,1,3,3,13,10,15,33,10,18,3,93.5,100,0,10000
Fully Paid,1,193.05,2,289,5,3,41500,3,2,3,39,27,19.81,1,261,679,2,0,5513,22.1,27,943.27,0,32,504.9,26,809,805,0,20286,1,2,1,1,7,14773,67,1,2,5513,43,25000,1,0,4,3,2254,16487,25.1,133,123,6,6,0,6,0,1,1,5,12,10,7,17,1,9,2,96.2,20,0,22000
Fully Paid,1,315.61,2,228,3,3,57000,1,2,3,3,17,21.71,0,199,694,0,0,17526,49.5,15,1448.83,0,9,630.7,26,734,730,0,37485,1,1,0,0,25,19959,60,2,7,4201,55,35400,1,0,0,7,2883,12117,53.2,26,165,2,2,1,2,13,0,7,8,8,2,12,12,10,13,2,100,25,0,25900
Fully Paid,1,1088.56,1,324,7,1,125000,2,2,3,380,43,21.72,0,40,724,0,0,48446,45.7,37,4157.81,0,16,1088.45,26,784,780,0,275072,0,2,1,1,12,20675,79,2,3,13241,49,105900,0,6,1,4,16181,48369,44.4,179,268,7,7,4,7,10,0,7,9,16,9,13,24,11,17,3,100,33.3,0,87000
Charged Off,2,482.4,5,50,2,2,36500,2,3,4,184,38,27.52,0,310,674,1,0,12330,45.5,36,3371.41,2047.92,14,482.4,21,554,550,0,248339,3,14,0,3,16,141286,104,2,4,2444,95,27100,0,0,2,8,10347,5934,52.5,147,112,3,3,2,5,5,0,4,4,7,19,10,15,8,25,3,88.6,50,0,12500
Fully Paid,1,361.38,1,335.5,3,1,110000,1,2,3,73,34,16.19,0,41,749,2,0,16265,25,65,952.05,0,6,814.01,31,809,805,0,217128,2,8,0,0,41,102386,91,2,2,10120,52,65000,0,3,2,2,11428,18680,43.6,145,244,3,3,5,3,3,1,2,4,10,38,12,21,4,21,2,98.5,50,0,33100
Fully Paid,1,1009.09,3,576,3,3,139000,3,2,3,377,43,21.38,1,90,664,1,0,27281,80.2,33,6273.37,0,16,1008.89,26,664,660,0,78001,1,3,2,3,5,50720,77,0,2,7418,78,34000,2,0,6,5,3900,4261,84.8,116,310,16,5,5,16,5,1,12,12,14,7,17,20,17,20,2,78.8,58.3,0,28000
Fully Paid,1,669.46,2,514,6,3,80000,1,3,4,140,10,23.42,0,78,709,1,0,24345,37.2,19,1975.3,0,2,13629.61,37,804,800,0,59110,2,3,1,2,11,34765,59,2,5,9270,48,65500,1,1,3,7,4547,41155,37.2,48,108,2,2,0,2,6,0,6,10,11,6,10,13,6,13,3,100,20,0,65500
Fully Paid,1,33.64,3,599,3,3,45000,1,9,10,105,41,39.11,0,51,699,0,0,10177,89.3,19,202.35,0,19,228.58,19,739,735,0,33669,0,2,0,2,20,23492,71,0,0,3687,76,11400,2,0,0,2,8417,1313,73.7,124,89,36,20,0,73,20,0,1,1,8,7,3,12,2,5,0,100,0,0,5000
Charged Off,1,119.56,3,408,3,3,55000,1,3,4,157,9,27.93,0,104,664,0,0,11570,42.1,18,205.8,0,17,239.12,11,499,0,0,89152,2,4,2,3,3,77582,57,3,3,1825,50,27500,0,0,1,6,5943,15669,37.6,63,106,3,3,0,3,10,1,9,9,10,6,11,12,11,15,5,77.8,66.7,0,25100
Fully Paid,1,395.6,2,507,5,1,47140,2,3,4,38,27,33.1,2,232,699,0,0,35362,56.7,20,2222.38,0,16,395.51,26,724,720,0,171080,0,1,0,1,13,29778,87,0,1,5836,67,62400,2,4,0,4,17108,12933,64.5,139,134,16,13,1,42,13,2,5,5,7,5,9,12,7,11,0,90,60,0,36400
Fully Paid,1,617.46,1,263,2,1,100000,1,3,4,41,30,7.1,0,22,764,0,0,2227,5.8,16,418.24,0,1,19202.74,1,759,755,0,294914,0,1,0,1,16,18140,83,1,1,2227,34,38100,0,0,0,2,49152,35873,5.8,124,152,9,9,2,9,13,0,1,5,7,3,6,11,1,8,1,93.7,0,0,38100
Fully Paid,1,451.73,1,22,1,3,55000,2,2,3,40,27,25.25,0,49,694,0,0,21754,70.2,22,1072,0,31,6596.75,26,689,685,202,40215,0,5,1,1,8,18461,63,1,1,12692,67,31000,0,0,1,2,4022,4597,82.5,134,148,8,8,0,8,8,0,4,4,11,8,5,14,5,10,2,100,50,0,26200
Fully Paid,1,230.77,2,122,6,2,41000,3,4,6,232,19,19.79,0,232,674,2,0,1974,20.4,52,138.23,0,23,6918.62,26,684,680,491,105305,2,6,2,7,4,103331,91,1,1,1484,73,9700,4,4,5,8,10531,26,98.7,131,139,11,4,0,116,0,1,2,2,7,41,3,10,2,10,3,71.1,100,0,2000
Fully Paid,1,1037.76,3,286,3,1,112000,2,3,4,152,9,19.07,2,124,674,0,0,26552,47.6,43,2515.71,0,4,26351.03,26,719,715,203,199116,4,9,2,2,7,124152,122,6,11,6664,83,55800,0,0,0,13,9051,15756,61.6,178,179,1,1,1,1,13,1,5,7,10,22,13,20,7,23,8,82.9,57.1,0,41000
Fully Paid,1,67.82,3,9,3,1,43500,2,3,4,287,2,27.61,6,144,689,0,0,2118,25.8,40,157.71,0,4,1744.63,13,669,665,0,193822,0,1,1,1,7,25038,95,0,1,1564,79,8200,4,0,11,2,27689,1936,44.7,239,257,14,7,5,26,3,2,1,1,15,10,9,25,3,10,1,67.5,0,0,3500
Fully Paid,1,424.26,2,4,3,1,45000,3,3,4,198,15,26.64,0,198,699,0,0,7198,24,23,2011.47,0,12,4848.69,15,704,700,296,38946,4,2,1,2,2,31748,86,3,4,2319,58,30000,0,1,3,6,2434,7509,45.6,177,105,1,1,1,1,2,0,5,6,8,6,14,16,8,16,4,87,33.3,0,13800
Fully Paid,1,469.43,1,179,3,2,170000,3,2,3,79,34,7.24,0,36,749,0,0,28964,77.2,17,1882.71,0,16,469.14,36,804,800,0,787778,0,0,0,0,133,0,74,1,1,11061,77,37500,0,3,1,1,157556,5439,67,133,340,9,9,5,9,9,0,1,1,6,1,2,11,2,5,1,100,0,0,16500
Fully Paid,1,571.82,3,627,11,3,89000,3,3,4,345,4,21.02,0,203,684,0,0,13978,78.1,18,2516.98,0,21,10398.27,36,789,785,0,62668,1,3,2,3,4,48690,61,0,2,3189,75,17900,0,2,2,5,6267,199,96.8,109,117,19,4,0,19,4,0,3,3,5,9,7,9,7,10,2,100,100,0,6300
Fully Paid,1,432.22,1,493,7,2,65000,1,3,4,29,27,15.22,1,309,739,0,0,2363,11.2,32,682.27,0,36,11629.55,6,644,640,0,315553,1,4,1,1,7,77534,101,2,4,618,50,21100,1,0,0,7,31555,12382,4.8,159,143,4,4,1,4,20,0,1,1,6,18,4,12,2,10,4,100,0,0,13000
Charged Off,2,269.44,4,191,10,1,47000,1,3,4,125,24,29.55,0,103,689,0,0,7634,68.8,18,1513.12,205.56,30,269.44,26,534,530,0,123169,4,5,4,5,3,33419,83,0,0,1464,80,11100,0,7,1,6,12317,2913,48,130,95,34,3,1,34,8,0,2,2,2,11,4,6,3,10,5,100,0,0,5600
Fully Paid,2,344.69,3,440,9,2,43500,3,3,4,309,39,24.61,0,67,669,0,0,7989,57.9,18,3179.5,0,34,11296.9,33,694,690,184,37951,0,3,0,2,13,29962,79,1,2,0,73,13800,0,2,0,4,4217,700,0,76,157,8,8,1,45,13,1,0,1,3,5,7,12,4,10,1,77.8,0,0,700
Fully Paid,1,394.32,1,472,9,3,73000,1,2,3,215,13,21.58,0,201,689,1,0,11234,51,15,1491.32,0,29,3096.61,13,704,700,0,62910,3,2,2,2,5,51676,95,1,2,5595,51,22225,0,0,1,4,6990,3175,51,35,123,5,5,0,5,5,0,7,11,11,3,7,11,5,9,3,100,42.9,0,22225
Fully Paid,1,361.38,1,206,11,1,98000,1,6,7,353,4,17.73,0,297,779,0,0,27483,19.8,50,867.52,0,8,4926.03,13,834,830,0,181429,1,2,1,3,7,44291,67,2,3,12330,23,138900,0,15,2,6,9549,77391,25.5,156,315,5,5,2,5,3,0,4,10,15,20,17,27,8,20,3,100,0,0,103900
Fully Paid,2,677.49,4,414,2,3,118000,3,3,4,215,13,35.91,0,256,714,0,0,10568,21.5,27,6844.64,0,37,21491.1,16,784,780,0,95822,0,6,1,5,9,85254,69,1,1,4175,53,49200,0,4,2,6,7985,28685,21,113,193,10,9,1,26,10,0,2,3,6,11,6,15,4,12,2,100,33.3,0,36300
Charged Off,2,369.33,7,504,2,2,28000,3,3,4,188,22,22.16,0,124,694,1,0,9758,25.1,20,2640.24,1151.95,30,369.33,2,539,535,116,17672,1,1,1,2,9,7914,94,1,2,5944,37,38800,0,0,1,4,1767,15958,32.9,100,179,5,5,0,5,5,1,3,4,8,5,9,14,5,11,2,95,50,0,23800
Fully Paid,2,507.58,2,418,4,1,105000,1,3,4,303,39,8.32,0,120,709,0,0,6826,28.2,26,4174.63,0,12,15992.72,34,779,775,0,319128,2,0,0,0,45,0,74,1,1,1821,28,24200,0,7,4,2,29012,9336,25.9,156,239,2,2,5,56,6,3,2,6,7,6,12,15,6,13,2,88,0,0,12600
Fully Paid,1,259.75,1,335.5,3,3,52000,1,3,4,313,5,9.46,0,227,674,1,1,7585,35.1,25,210.16,0,27,7736.39,26,769,765,0,26726,2,1,0,1,16,19141,66,4,4,3578,53,21600,0,6,1,5,3341,11647,37.7,157,199,4,4,2,9,6,0,4,4,10,8,7,14,6,8,4,100,25,1,18700
Fully Paid,1,466.53,1,599,3,1,67879,1,2,3,54,30,29.6,0,199,734,0,0,25249,40.4,51,1794.86,0,16,466.31,13,724,720,0,249473,1,3,2,3,9,83177,70,2,4,6600,51,62500,0,1,0,7,14675,20162,38.2,140,164,2,2,5,2,20,0,4,7,14,11,13,34,7,18,4,100,14.3,0,32600
Fully Paid,1,261.08,2,524,7,1,53000,3,3,4,154,9,20.13,0,72,674,1,1,6515,50.9,18,1386.78,0,16,260.96,26,729,725,0,112452,2,2,2,3,3,28771,87,1,4,3053,77,12800,3,0,3,8,14057,2576,69,125,180,6,3,1,6,3,0,2,2,7,4,6,12,4,9,3,100,0,1,8300
Charged Off,2,622.45,5,495,6,3,230000,2,3,4,373,33,14.44,0,49,679,2,2,14966,39.7,65,10098.17,0,35,622.45,26,519,515,0,102885,1,3,2,5,7,87919,89,3,11,5362,57,42100,2,9,6,16,8574,12837,43,118,148,1,1,5,1,0,1,2,4,18,22,9,36,3,13,5,98.3,25,1,19200
Fully Paid,2,829.9,3,319,3,2,90000,3,3,4,213,31,19.13,0,247,729,0,0,17669,66.4,24,9012.29,0,15,27330.01,15,789,785,0,201417,0,4,1,2,7,57988,83,0,0,6384,79,26600,2,2,5,2,18311,314,96.6,171,301,31,7,2,48,7,1,2,2,4,11,7,11,5,12,1,95.8,100,0,9200
Fully Paid,1,395.6,2,235,9,1,85000,2,3,4,80,34,22.87,1,200,724,3,0,8288,31.5,63,2113.62,0,22,1867.95,26,759,755,0,259699,3,19,1,2,9,114233,89,3,3,4001,79,26300,2,2,4,5,9275,9550,38.8,153,134,1,1,4,1,1,1,4,4,9,34,15,25,6,35,4,98.4,50,0,15600
Fully Paid,2,391.19,6,599,3,1,43500,3,3,4,121,24,22.79,0,169,719,0,0,12799,88.3,21,6740.22,0,35,302.37,26,719,715,0,114469,0,1,1,2,7,16860,94,0,0,5932,91,14500,0,0,0,2,16353,92,99.2,137,269,31,7,3,40,5,0,3,3,9,4,5,12,5,8,1,100,100,0,12000
Charged Off,1,252.97,1,551,3,1,95000,1,3,4,36,27,21.79,0,92,729,0,0,8766,29.5,20,660.71,0,29,252.97,26,579,575,0,153769,0,3,0,1,17,54133,53,0,0,2699,44,29700,0,0,0,1,15377,20934,29.5,172,262,99,17,3,113,20,1,6,6,9,7,6,10,6,10,0,95,33.3,0,29700
Fully Paid,1,306.04,2,377,10,1,90000,1,3,4,193,15,15.15,1,128,709,1,1,7421,31.3,23,1405.11,0,16,305.94,13,669,665,85,42045,3,2,1,1,5,34624,68,3,4,2749,56,23700,0,0,2,5,3234,9379,44.2,131,73,1,1,0,2,0,0,5,6,7,9,11,14,5,13,4,87,33.3,0,16800
Fully Paid,1,318.79,2,419,6,3,35000,1,3,4,157,9,10.55,0,224,709,0,0,7697,37,12,1464.55,0,13,0.85,16,689,685,0,8418,0,0,0,0,62,0,74,0,1,2752,39,20800,0,0,0,1,1203,7259,48.1,235,45,22,22,0,25,22,0,4,4,4,4,6,7,5,7,0,100,0,0,14000
Fully Paid,1,57.39,2,236,2,1,72000,1,3,4,137,10,13.42,0,289,759,1,0,4726,9.9,29,94.14,0,4,1500.74,25,749,745,0,156110,1,3,1,1,8,59790,57,3,7,3290,29,47600,0,1,3,8,7096,27774,14.5,64,98,5,5,1,5,3,0,3,12,14,4,18,24,3,22,4,100,16.7,0,32500
Fully Paid,1,504.55,3,352,7,1,94000,2,3,4,201,31,13.21,0,69,674,5,2,11431,52,28,1908.46,0,24,10376.14,13,679,675,0,260535,3,1,0,0,42,13169,45,3,13,4786,52,21950,0,1,5,14,16283,2767,60,115,216,0,0,3,0,3,0,6,7,7,2,14,21,10,16,4,93,50,1,16600
Fully Paid,1,191.28,2,417,2,3,20000,2,3,4,378,43,16.99,0,48,719,0,0,4997,79.3,15,881.92,0,13,2.14,26,729,725,0,4997,0,0,0,0,136,0,74,0,0,0,79,6300,0,1,0,0,4997,5934,56.65,136,160,41,41,0,12,20,0,0,0,9,1,2,14,1,2,0,100,33.3,0,0
Fully Paid,1,306.45,1,101,1,1,35000,2,4,6,229,19,19.44,0,41,759,0,0,4024,19.7,14,1017.22,0,35,1219.83,26,729,725,0,12306,1,1,1,1,3,8282,95,0,0,2764,42,20400,0,1,1,1,4102,4636,37.4,244,186,36,3,2,106,12,0,1,1,5,5,2,7,2,3,1,100,0,0,7400
Fully Paid,1,752.87,1,151,3,3,99000,1,2,3,255,12,18.47,0,279,749,0,0,45023,43.3,24,2084.83,0,16,752.85,9,724,720,0,52590,0,1,0,0,53,7567,74,0,2,15749,43,103900,0,0,0,2,2922,44182,49.7,133,218,13,13,0,40,5,0,8,11,12,2,19,22,11,20,0,100,18.2,0,87800
Fully Paid,1,321.91,5,335.5,3,1,36000,3,3,4,94,18,33.93,0,32,679,1,1,12997,54,27,1046.2,0,4,7743.29,4,649,645,216,115686,2,2,2,2,5,16882,95,4,6,2052,54,24280,1,3,4,9,8263,1567,77,125,388,5,5,2,5,5,0,7,12,13,6,11,18,10,14,6,89,66.7,0,9400
Charged Off,1,484.29,3,547,4,3,44500,3,3,4,281,16,20.05,0,291,674,0,0,12184,82.3,13,3154.23,577.47,3,484.29,34,499,0,0,25075,1,1,0,0,39,12891,54,1,1,1977,65,14800,0,1,0,1,2090,642,91.6,39,50,1,1,0,1,15,0,5,6,7,1,11,12,8,12,1,100,83.3,0,7600
Fully Paid,2,363.07,3,645,3,1,64000,1,3,4,160,9,5.76,0,247,689,1,0,28495,79.2,14,2852.08,0,18,12708.51,31,684,680,0,195339,1,0,0,0,34,0,74,1,2,5214,79,36000,2,3,2,3,39068,2371,72.1,86,301,2,2,1,36,4,0,2,2,5,2,4,11,4,5,1,92.3,0,0,8500
Fully Paid,2,604.9,6,219,3,2,60300,3,3,4,98,18,24.74,1,226,674,0,0,32236,71.1,17,1225.3,0,27,578.26,1,719,715,317,42986,0,2,0,1,13,10750,42,0,0,7856,58,55900,0,1,0,1,4299,409,98.1,169,211,38,13,0,38,14,0,4,4,6,6,8,11,6,10,0,94.1,100,0,21800
Fully Paid,1,101.19,4,233,4,3,58000,1,10,1,354,4,18.6,0,192,699,1,0,13627,53.9,32,819.41,0,19,682.11,37,744,740,0,33616,0,2,0,1,13,19989,65,1,2,8802,60,25300,0,0,1,3,5603,11673,53.9,163,225,8,8,0,8,1,2,4,4,10,9,4,22,4,6,1,90.6,75,0,25300
Fully Paid,1,111.15,1,184,3,1,150000,2,3,4,5,17,28.08,0,64,729,0,0,28415,58.8,42,127.42,0,17,3175.17,19,744,740,0,427077,1,4,1,3,8,67775,66,2,3,9633,63,48300,0,0,1,6,38825,18102,57.2,254,324,4,4,3,4,7,4,5,5,16,15,6,23,6,11,3,90.5,20,0,42300
Fully Paid,1,617.46,1,248,3,3,105000,3,2,3,203,31,19.02,0,306,714,1,0,50541,66.9,28,2167.92,0,38,12.37,6,774,770,0,111030,0,1,0,1,16,60489,66,0,1,19308,67,75600,0,1,1,2,10094,7659,86.8,195,193,20,16,0,48,4,0,5,7,9,6,9,22,5,11,0,100,57.1,0,58200
Fully Paid,2,786.17,5,421,3,1,88000,2,3,4,292,39,18.47,0,282,669,0,0,15564,69.2,29,6716.4,0,2,25391.19,6,669,665,1436,55268,0,2,1,2,12,38220,74,0,4,6000,73,22500,1,3,7,6,6141,2936,84.1,150,182,18,12,1,18,3,1,5,5,13,11,6,16,5,9,1,93.1,60,0,18500
Fully Paid,1,622.04,1,640,6,3,105000,1,3,4,130,24,9.71,1,100,704,0,0,17047,65.8,10,2372.33,0,16,621.74,9,704,700,0,34820,0,1,0,0,25,17773,63,0,0,13953,65,25900,0,0,0,0,8705,8853,65.8,133,166,110,25,1,110,5,0,3,3,5,4,3,5,3,4,0,80,33.3,0,25900
Fully Paid,2,803.19,5,416,1,1,98000,2,3,4,12,17,7.96,2,120,664,0,0,20312,69.3,25,9090.11,0,5,24718.11,26,669,665,0,238693,2,0,0,0,89,0,74,2,2,13314,69,29300,1,0,3,2,39782,39,99.7,151,239,3,3,2,3,0,3,3,3,9,6,6,17,5,7,2,80,100,0,15300
Fully Paid,1,321.74,2,50,2,3,75000,2,3,4,358,4,14.16,0,21,704,3,0,27849,30,25,1570.76,0,16,339.56,26,714,710,0,81970,2,2,1,2,9,53130,15,4,6,7592,29,92700,0,1,4,8,5465,56759,31.1,148,164,4,4,0,4,0,0,6,9,10,8,12,16,9,15,5,96,0,0,82400
Fully Paid,2,697.9,3,531,1,2,70000,3,4,6,125,24,20.72,0,22,769,1,0,6644,12.2,52,5826.9,0,18,24020.89,18,739,735,0,299136,6,2,1,2,12,88733,87,6,9,3595,40,54400,1,0,7,13,23010,33784,10.6,135,152,2,2,6,3,5,0,3,5,16,16,10,30,7,13,9,100,0,0,37800
Fully Paid,1,104.84,1,335.5,3,1,42251,1,2,3,192,22,23.49,0,45,684,0,0,4055,78,29,369.19,0,15,1310.82,26,754,750,0,120652,1,1,0,1,22,32394,74,2,2,2410,78,5200,2,0,1,4,20109,662,83,154,196,3,3,1,8,2,0,3,3,4,21,4,7,4,6,2,92.9,66.7,0,3900
Charged Off,2,311.23,5,625,1,3,50000,3,2,3,333,4,21.87,0,25,669,5,1,5272,61,22,1078.33,1188.95,17,311.23,11,499,0,0,23236,1,4,3,4,1,17964,87,0,3,2232,61,8600,5,5,6,7,2323,1667,84,116,103,18,1,0,18,1,0,3,4,7,11,6,11,5,10,3,82,66.7,1,5000
Fully Paid,1,186.61,1,581,3,1,67000,1,2,3,321,40,29.05,0,47,719,0,0,17685,87.1,21,705.02,0,35,739.74,37,729,725,0,181103,0,5,1,2,12,28301,50,0,0,5811,60,20300,0,6,0,2,15092,1797,88.6,172,161,54,12,2,127,23,0,3,3,4,12,5,7,5,12,1,100,100,0,15800
Fully Paid,2,415.36,2,70,1,3,65000,1,3,4,137,10,15.5,0,73,694,0,0,19014,74.9,26,3666.87,0,12,12926.98,26,784,780,0,135308,0,9,0,0,34,116294,95,1,2,7289,92,25400,0,0,0,2,7517,1415,92.9,76,168,11,11,0,11,14,0,3,4,4,20,5,6,4,19,1,100,100,0,19900
Fully Paid,2,263.8,2,421,7,1,110000,2,3,4,143,10,4.9,5,172,679,0,0,5492,53.8,54,3240.79,0,13,5499.32,26,679,675,0,441494,4,2,0,2,20,314761,79,5,6,3118,66,10200,0,1,1,8,40136,2523,64.5,164,234,0,0,2,2,7,2,4,4,8,35,8,17,7,11,5,78.4,25,0,7100
Fully Paid,1,612.89,1,287,3,2,78000,1,2,3,147,9,21.6,0,198,734,0,0,21041,63.6,41,1849.25,0,15,7742.12,12,724,720,0,267995,1,3,0,0,41,100282,64,1,1,14379,64,33100,0,1,0,1,26800,10428,66.5,170,177,3,3,7,3,5,0,5,5,6,27,6,7,6,10,1,100,20,0,31100
Fully Paid,1,456.62,3,443,2,2,61000,3,3,4,42,30,15.42,0,28,684,1,0,12932,46.5,16,2887.87,0,12,5156.21,26,789,785,0,45052,1,2,1,1,2,32120,93,2,4,7254,72,27800,0,0,4,5,3003,7568,63.1,56,55,8,2,0,9,2,0,4,8,9,2,13,14,4,15,3,100,37.5,0,20500
Fully Paid,1,1095.33,1,422,6,2,145000,2,2,3,126,24,13.77,0,10,714,0,0,26666,50.6,19,4393.03,0,16,1094.93,16,799,795,0,365501,1,3,1,1,4,38390,50,0,1,15400,50,52700,0,0,0,2,33227,19534,57.7,47,308,19,4,5,19,5,0,3,3,4,3,6,11,3,11,1,100,33.3,0,46200
Fully Paid,1,454.51,2,437,1,3,47000,1,3,4,310,39,27.96,0,310,719,0,0,16702,55.3,24,2014.01,0,13,24.02,13,609,605,0,51146,0,4,0,0,26,34444,82,0,1,5621,71,30200,0,6,0,1,3934,4473,71.9,115,147,24,24,0,30,5,0,3,4,5,13,9,11,5,13,0,100,75,0,15900
Fully Paid,1,98.9,2,143,7,1,45000,2,3,4,141,10,15.73,0,258,769,0,0,1888,15.9,24,246.27,0,33,2451.05,32,769,765,0,155856,1,2,1,2,12,16934,76,1,1,1453,55,11900,2,0,2,4,22265,8947,14,13,169,12,5,4,28,7,0,1,2,10,2,4,18,2,7,3,100,0,0,10400
Fully Paid,1,739.6,2,528,1,3,110000,3,2,3,13,17,18.84,0,309,669,0,0,29095,80.8,20,3307.03,0,9,739.23,9,809,805,0,119832,0,8,1,1,11,90737,108,0,1,15450,100,36000,4,1,12,2,8559,1905,93.9,159,125,24,11,0,34,8,0,5,5,9,9,6,11,5,14,1,100,100,0,31000
Fully Paid,1,601.64,2,335.5,3,1,39696,1,2,3,140,10,24.55,0,110,669,0,0,37981,54.9,10,3379.88,0,16,601.58,9,754,750,249,121433,0,0,0,0,12,0,74,0,0,10993,55,69200,2,0,2,0,17348,30219,55.7,131.5,527,48,48,2,48,7,0,5,5,5,0,6,8,5,7,0,100,20,0,68200
Fully Paid,2,370.06,5,429,5,1,75000,2,3,4,206,31,16.03,0,102,664,1,0,7029,78.1,15,6842.92,0,13,7189.38,26,669,665,0,22035,2,2,0,2,13,15006,55,5,6,1946,61,9000,8,2,4,8,3148,808,71.1,35,142,1,1,0,1,1,2,2,2,6,3,5,11,5,7,5,100,50,0,2800
Charged Off,1,410.08,3,604,3,1,90000,2,3,4,210,31,29.15,2,125,674,2,0,5795,82.8,27,2360.96,786.73,31,430.58,3,599,595,0,258386,3,5,2,3,3,130634,82,2,4,3447,82,7000,1,2,3,7,21532,115,97.7,167,159,0,0,3,14,0,2,2,2,9,9,5,15,3,12,4,59.3,100,0,5000
Fully Paid,1,101.72,3,625,4,3,50740,2,9,10,323,3,17.24,0,48,674,1,1,7847,64.3,13,643.48,0,9,101.67,26,709,705,250,20442,1,2,0,1,22,12595,46,2,3,3008,52,12200,1,1,3,4,3407,492,85.9,160,143,2,2,0,52,1,0,1,1,2,5,5,8,3,7,2,100,100,1,3500
Fully Paid,1,124.41,1,410,7,3,83500,3,1,2,224,19,2.17,0,223,759,0,0,94,0.5,15,472.56,0,32,371.19,31,744,740,0,3802,0,1,0,1,19,3708,74,0,0,94,15,20400,2,0,6,1,760,17406,0.5,95,247,36,19,0,36,7,0,1,2,3,5,4,10,1,5,0,93.3,0,0,17500
Charged Off,1,166.05,3,385,4,3,65000,3,6,7,290,39,18.52,0,251,694,0,0,20381,60.7,14,418.72,395.16,33,186.22,19,554,550,0,27917,0,1,0,1,17,7536,63,1,1,7058,61,33600,0,0,1,2,3102,3663,78.1,253,158,11,11,0,11,11,0,5,5,7,3,9,11,7,10,1,92.9,60,0,16700
Fully Paid,2,322.25,5,335.5,3,3,24897.72,1,3,4,52,30,6.62,0,276,724,0,0,11239,18.7,31,1603.78,0,36,11792.7,32,729,725,0,11662,1,0,0,0,114,0,74,2,5,4434,19,60200,0,0,0,5,777,39961,22,114,254,3,3,4,9,13,1,6,8,11,1,14,24,6,15,2,90.3,12.5,0,51200
Fully Paid,1,1097.75,4,44,2,3,157000,2,2,3,41,30,30.13,0,209,694,0,0,32416,70.5,30,6301.31,0,5,17935.42,26,784,780,0,163889,0,7,1,2,11,92061,83,1,1,22992,79,46000,0,0,0,3,12607,10155,75.2,99,99,11,11,0,11,15,0,3,4,6,19,5,7,4,14,2,100,50,0,41000
Fully Paid,1,858.05,1,371,3,1,82000,3,2,3,25,6,12.67,0,256,704,0,0,32011,61,29,2864.35,0,16,857.84,26,804,800,0,304342,0,1,0,0,46,6541,82,2,6,8175,61,52750,0,0,1,6,25361,6508,70,193,187,9,9,5,9,8,0,6,10,10,7,10,18,10,12,2,100,66.7,0,39050
Fully Paid,1,86.48,3,611,3,3,32000,2,6,7,343,4,16.73,0,216,674,1,0,3021,59.2,8,418.74,0,28,1626.7,26,654,650,0,19244,1,1,1,1,2,16223,99,0,0,1096,90,5100,0,1,2,1,4811,113,92.9,65,138,28,2,0,28,3,0,2,2,3,2,4,5,3,5,1,87.5,100,0,1600
Fully Paid,1,157.82,2,435,1,1,29000,1,3,4,172,1,6.46,0,277,694,0,0,3750,56,33,592.83,0,15,1968.87,15,679,675,0,130172,1,16,1,4,4,126422,122,1,5,1040,118,6700,0,0,1,9,6199,960,52,242,225,11,4,0,11,11,12,1,1,2,26,5,7,5,21,2,59.4,0,0,2000
Fully Paid,1,49.63,4,265,3,1,54000,2,4,6,171,1,20.24,0,139,669,2,0,4055,46.1,14,383.39,0,16,49.57,26,639,635,0,105464,4,3,3,5,3,29521,92,1,1,649,82,8800,0,0,4,7,10546,731,68.2,25,329,5,3,1,44,1,1,4,4,4,6,6,7,6,10,5,92.3,50,0,2300
