loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
4275,4275,4275,1,17.27,153,4,18,115,3,1,38500,3,1,2,3,5,58,30,28.55,1,145,660,664,2,73,50,10,1,11287,59,16,2,0,0,5333.107381,5333.11,4275,1058.11,0,0,0,8,1977.36,1,26,639,635,0,21,1,1,NA,NA,1,0,0,96796,2,1,0,0,25,15570,71,4,4,7259,59,19200,1,0,3,6,9679,5000,77,0,0,140,35,2,2,3,6,NA,2,NA,0,2,5,3,3,4,5,7,5,10,NA,0,1,6,88,50,0,0,112767,26914,10000,21817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
6000,6000,6000,1,5.32,180.69,1,1,457,5,1,42000,1,1,2,4,7,92,18,16.11,0,278,745,749,0,NA,NA,6,0,15437,42.3,9,2,0,0,6279.930017,6279.93,6000,279.93,0,0,0,14,4296.77,1,34,764,760,0,NA,1,1,NA,NA,1,0,0,23961,0,1,0,0,230,8524,45,1,2,10860,43,36500,0,0,1,2,3994,19375,42.7,0,0,230,119,12,12,0,24,NA,12,NA,0,3,4,4,7,1,5,8,4,6,0,0,0,1,100,0,0,0,55619,23961,33800,19119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
18000,18000,18000,1,7.91,563.31,1,5,113,3,3,45000,2,1,2,2,4,244,20,10.48,1,181,690,694,0,23,NA,15,0,14691,37.5,22,2,0,0,20035.95384,20035.95,18000,2035.95,0,0,0,32,566.5,1,34,709,705,0,NA,1,1,NA,NA,1,0,0,74651,3,7,1,1,1,59960,110,4,4,6155,63,39200,0,0,1,5,4977,22939,38.5,0,0,126,107,1,1,0,1,23,9,23,0,4,5,7,11,7,8,15,5,15,0,0,0,5,90.9,14.3,0,0,90201,74651,37300,51001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
25000,25000,25000,1,11.99,830.24,3,11,155,4,1,70000,1,1,2,3,5,296,39,23.21,0,239,670,674,1,27,NA,18,0,19951,57.2,46,2,0,0,28713.64773,28713.65,25000,3713.65,0,0,0,5,13050.39,1,5,744,740,0,73,1,1,NA,NA,1,0,0,121004,2,2,2,3,4,24855,92,1,2,5247,72,34900,2,1,4,5,8067,200,98,0,0,76,445,6,4,2,31,27,6,27,1,3,10,3,13,10,15,33,10,18,0,0,0,3,93.5,100,0,0,159955,44806,10000,27105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
6000,6000,6000,1,9.8,193.05,2,8,290,6,3,41500,3,1,2,2,4,39,27,19.81,1,261,675,679,2,0,NA,9,0,5513,22.1,27,2,0,0,6943.272579,6943.27,6000,943.27,0,0,0,32,504.9,1,26,809,805,0,0,1,1,NA,NA,1,1,0,20286,1,2,1,1,7,14773,67,1,2,5513,43,25000,1,0,4,3,2254,16487,25.1,1,0,133,123,6,6,0,6,NA,0,NA,1,1,1,5,12,10,7,17,1,9,0,0,1,2,96.2,20,0,0,46975,20286,22000,21975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
9900,9900,9900,1,9.17,315.61,2,7,229,4,3,57000,1,1,2,2,4,3,17,21.71,0,199,690,694,0,NA,NA,13,0,17526,49.5,15,2,0,0,11348.82868,11348.83,9900,1448.83,0,0,0,9,630.7,1,26,734,730,0,NA,1,1,NA,NA,1,0,0,37485,1,1,0,0,25,19959,60,2,7,4201,55,35400,1,0,0,7,2883,12117,53.2,0,0,26,165,2,2,1,2,NA,13,NA,0,7,10,8,8,2,12,12,10,13,0,0,0,2,100,25,0,0,68674,37485,25900,33274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,1,7.49,1088.56,1,4,325,8,1,125000,2,1,2,2,4,380,43,21.72,0,40,720,724,0,NA,NA,17,0,48446,45.7,37,2,0,0,39157.80564,39157.81,35000,4157.81,0,0,0,16,1088.45,1,26,784,780,0,NA,1,1,NA,NA,1,0,0,275072,0,2,1,1,12,20675,79,2,3,13241,49,105900,0,6,1,4,16181,48369,44.4,0,0,179,268,7,7,4,7,NA,10,NA,0,7,11,9,16,9,13,24,11,17,0,0,0,3,100,33.3,0,0,406337,69121,87000,58337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
18250,18250,18250,2,19.89,482.4,5,23,51,3,2,36500,2,1,1,3,5,184,38,27.52,0,310,670,674,1,64,NA,25,0,12330,45.5,36,2,0,0,7786.3,7786.3,2366.97,3371.41,0,2047.92,368.6256,14,482.4,1,21,554,550,0,71,1,1,NA,NA,1,0,0,248339,3,14,0,3,16,141286,104,2,4,2444,95,27100,0,0,2,8,10347,5934,52.5,0,0,147,112,3,3,2,5,64,5,64,0,4,8,4,7,19,10,15,8,25,0,0,0,3,88.6,50,0,0,257672,153616,12500,135436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12000,12000,12000,1,5.32,361.38,1,1,1,1,1,110000,1,1,2,2,4,73,34,16.19,0,41,745,749,2,49,NA,21,0,16265,25,65,2,0,0,12952.04633,12952.05,12000,952.05,0,0,0,6,814.01,1,31,809,805,0,53,1,1,NA,NA,1,0,0,217128,2,8,0,0,41,102386,91,2,2,10120,52,65000,0,3,2,2,11428,18680,43.6,0,0,145,244,3,3,5,3,49,3,49,1,2,4,4,10,38,12,21,4,21,0,0,0,2,98.5,50,0,0,332858,118651,33100,108858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
30000,30000,30000,1,12.88,1009.09,3,12,577,4,3,139000,3,1,2,2,4,377,43,21.38,1,90,660,664,1,9,NA,20,0,27281,80.2,33,2,0,0,36273.37122,36273.37,30000,6273.37,0,0,0,16,1008.89,1,26,664,660,0,46,1,1,NA,NA,1,0,0,78001,1,3,2,3,5,50720,77,0,2,7418,78,34000,2,0,6,5,3900,4261,84.8,0,0,116,310,16,5,5,16,40,5,40,1,12,17,12,14,7,17,20,17,20,0,0,0,2,78.8,58.3,0,0,99547,78001,28000,65547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
21000,21000,21000,1,9.17,669.46,2,7,515,7,3,80000,1,1,2,3,5,140,10,23.42,0,78,705,709,1,NA,NA,13,0,24345,37.2,19,2,0,0,22975.30062,22975.3,21000,1975.3,0,0,0,2,13629.61,1,37,804,800,0,NA,1,1,NA,NA,1,0,0,59110,2,3,1,2,11,34765,59,2,5,9270,48,65500,1,1,3,7,4547,41155,37.2,0,0,48,108,2,2,0,2,NA,6,NA,0,6,6,10,11,6,10,13,6,13,0,0,0,3,100,20,0,0,124337,59110,65500,58837,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
1000,1000,1000,1,12.88,33.64,3,12,600,4,3,45000,1,1,2,9,11,105,41,39.11,0,51,695,699,0,NA,NA,5,0,10177,89.3,19,2,0,0,1202.34875,1202.35,1000,202.35,0,0,0,19,228.58,1,19,739,735,0,NA,1,1,NA,NA,1,0,0,33669,0,2,0,2,20,23492,71,0,0,3687,76,11400,2,0,0,2,8417,1313,73.7,0,0,124,89,36,20,0,73,NA,20,NA,0,1,2,1,8,7,3,12,2,5,0,0,0,0,100,0,0,0,44339,33669,5000,32939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
3600,3600,3600,1,11.99,119.56,3,11,409,4,3,55000,1,1,1,3,5,157,9,27.93,0,104,660,664,0,70,NA,15,0,11570,42.1,18,1,0,0,719.16,719.16,513.36,205.8,0,0,0,17,239.12,1,11,499,0,0,70,1,1,NA,NA,1,0,0,89152,2,4,2,3,3,77582,57,3,3,1825,50,27500,0,0,1,6,5943,15669,37.6,0,0,63,106,3,3,0,3,70,10,70,1,9,11,9,10,6,11,12,11,15,0,0,0,5,77.8,66.7,0,0,119210,89152,25100,91710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12000,12000,12000,1,11.48,395.6,2,10,508,6,1,47140,2,1,2,3,1,38,27,33.1,2,232,695,699,0,18,NA,11,0,35362,56.7,20,2,0,0,14222.38216,14222.38,12000,2222.38,0,0,0,16,395.51,1,26,724,720,0,18,1,1,NA,NA,1,0,0,171080,0,1,0,1,13,29778,87,0,1,5836,67,62400,2,4,0,4,17108,12933,64.5,0,0,139,134,16,13,1,42,NA,13,NA,2,5,7,5,7,5,9,12,7,11,0,0,2,0,90,60,0,0,208643,65140,36400,34243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
20000,20000,20000,1,6.99,617.46,1,3,264,3,1,1.00E+05,1,1,2,3,5,41,30,7.1,0,22,760,764,0,39,NA,8,0,2227,5.8,16,2,0,0,20418.24,20418.24,20000,418.24,0,0,0,1,19202.74,1,1,759,755,0,NA,1,1,NA,NA,1,0,0,294914,0,1,0,1,16,18140,83,1,1,2227,34,38100,0,0,0,2,49152,35873,5.8,0,0,124,152,9,9,2,9,NA,13,NA,0,1,1,5,7,3,6,11,1,8,0,0,0,1,93.7,0,0,0,350400,20367,38100,22000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
15000,15000,15000,1,5.32,451.73,1,1,23,2,3,55000,2,1,2,2,4,40,27,25.25,0,49,690,694,0,NA,NA,10,0,21754,70.2,22,2,0,0,16071.99918,16072,15000,1072,0,0,0,31,6596.75,1,26,689,685,0,NA,1,1,NA,NA,1,0,202,40215,0,5,1,1,8,18461,63,1,1,12692,67,31000,0,0,1,2,4022,4597,82.5,0,0,134,148,8,8,0,8,NA,8,NA,0,4,4,4,11,8,5,14,5,10,0,0,0,2,100,50,0,0,60152,40215,26200,29152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
7000,7000,7000,1,11.48,230.77,2,10,123,7,2,41000,3,1,2,4,7,232,19,19.79,0,232,670,674,2,38,NA,10,0,1974,20.4,52,2,0,0,7138.23,7138.23,7000,138.23,0,0,0,23,6918.62,1,26,684,680,0,38,1,1,NA,NA,1,0,491,105305,2,6,2,7,4,103331,91,1,1,1484,73,9700,4,4,5,8,10531,26,98.7,0,0,131,139,11,4,0,116,39,0,38,1,2,2,2,7,41,3,10,2,10,0,0,0,3,71.1,100,0,0,113058,105305,2000,103216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
30000,30000,30000,1,14.85,1037.76,3,15,287,4,1,112000,2,1,2,3,5,152,9,19.07,2,124,670,674,0,14,NA,23,0,26552,47.6,43,2,0,0,32515.71,32515.71,30000,2515.71,0,0,0,4,26351.03,1,26,719,715,0,18,1,1,NA,NA,1,0,203,199116,4,9,2,2,7,124152,122,6,11,6664,83,55800,0,0,0,13,9051,15756,61.6,0,0,178,179,1,1,1,1,14,13,14,1,5,7,7,10,22,13,20,7,23,0,0,1,8,82.9,57.1,0,0,294818,150704,41000,100718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
2000,2000,2000,1,13.44,67.82,3,13,10,4,1,43500,2,1,2,3,5,287,2,27.61,6,144,685,689,0,9,NA,11,0,2118,25.8,40,2,0,0,2157.71,2157.71,2000,157.71,0,0,0,4,1744.63,1,13,669,665,0,19,1,1,NA,NA,1,0,0,193822,0,1,1,1,7,25038,95,0,1,1564,79,8200,4,0,11,2,27689,1936,44.7,0,0,239,257,14,7,5,26,9,3,9,2,1,3,1,15,10,9,25,3,10,0,0,2,1,67.5,0,0,0,211300,27156,3500,26250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
13000,13000,13000,1,10.78,424.26,2,9,5,4,1,45000,3,1,2,3,5,198,15,26.64,0,198,695,699,0,38,NA,16,0,7198,24,23,2,0,0,15011.47334,15011.47,13000,2011.47,0,0,0,12,4848.69,1,15,704,700,0,NA,1,1,NA,NA,1,0,296,38946,4,2,1,2,2,31748,86,3,4,2319,58,30000,0,1,3,6,2434,7509,45.6,0,0,177,105,1,1,1,1,38,2,38,0,5,8,6,8,6,14,16,8,16,0,0,0,4,87,33.3,0,0,66830,38946,13800,36830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
15000,15000,15000,1,7.91,469.43,1,5,180,4,2,170000,3,1,2,2,4,79,34,7.24,0,36,745,749,0,NA,NA,5,0,28964,77.2,17,2,0,0,16882.71458,16882.71,15000,1882.71,0,0,0,16,469.14,1,36,804,800,0,NA,1,1,NA,NA,1,0,0,787778,0,0,0,0,133,0,NA,1,1,11061,77,37500,0,3,1,1,157556,5439,67,0,0,133,340,9,9,5,9,NA,9,NA,0,1,2,1,6,1,2,11,2,5,0,0,0,1,100,0,0,0,848750,28964,16500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
17000,17000,17000,1,12.88,571.82,3,12,628,12,3,89000,3,1,2,3,5,345,4,21.02,0,203,680,684,0,NA,NA,10,0,13978,78.1,18,1,0,0,19516.98356,19516.98,17000,2516.98,0,0,0,21,10398.27,1,36,789,785,0,NA,1,1,NA,NA,1,0,0,62668,1,3,2,3,4,48690,61,0,2,3189,75,17900,0,2,2,5,6267,199,96.8,0,0,109,117,19,4,0,19,NA,4,NA,0,3,7,3,5,9,7,9,7,10,0,0,0,2,100,100,0,0,69870,62668,6300,51970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
14000,14000,14000,1,6.99,432.22,1,3,494,8,2,65000,1,1,2,3,5,29,27,15.22,1,309,735,739,0,17,NA,10,0,2363,11.2,32,2,0,0,14682.27,14682.27,14000,682.27,0,0,0,36,11629.55,1,6,644,640,0,NA,1,1,NA,NA,1,0,0,315553,1,4,1,1,7,77534,101,2,4,618,50,21100,1,0,0,7,31555,12382,4.8,0,0,159,143,4,4,1,4,NA,20,NA,0,1,1,1,6,18,4,12,2,10,0,0,0,4,100,0,0,0,347094,80243,13000,69360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
10500,10500,10500,2,18.49,269.44,4,20,192,11,1,47000,1,1,1,3,5,125,24,29.55,0,103,685,689,0,NA,NA,10,0,7634,68.8,18,2,0,0,2873,2873,1154.32,1513.12,0,205.56,37.0008,30,269.44,1,26,534,530,0,NA,1,1,NA,NA,1,0,0,123169,4,5,4,5,3,33419,83,0,0,1464,80,11100,0,7,1,6,12317,2913,48,0,0,130,95,34,3,1,34,NA,8,NA,0,2,3,2,2,11,4,6,3,10,0,0,0,5,100,0,0,0,133915,41053,5600,40436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,2,9,3,4,4529.56,45,24
15000,15000,15000,2,13.44,344.69,3,13,441,10,2,43500,3,1,2,3,5,309,39,24.61,0,67,665,669,0,35,NA,10,0,7989,57.9,18,2,0,0,18179.49957,18179.5,15000,3179.5,0,0,0,34,11296.9,1,33,694,690,0,62,1,1,NA,NA,1,0,184,37951,0,3,0,2,13,29962,79,1,2,0,73,13800,0,2,0,4,4217,700,0,0,0,76,157,8,8,1,45,54,13,54,1,0,4,1,3,5,7,12,4,10,0,0,0,1,77.8,0,0,0,51857,37951,700,38057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12600,12600,12600,1,7.91,394.32,1,5,473,10,3,73000,1,1,2,2,4,215,13,21.58,0,201,685,689,1,NA,NA,9,0,11234,51,15,2,0,0,14091.32297,14091.32,12600,1491.32,0,0,0,29,3096.61,1,13,704,700,0,NA,1,1,NA,NA,1,0,0,62910,3,2,2,2,5,51676,95,1,2,5595,51,22225,0,0,1,4,6990,3175,51,0,0,35,123,5,5,0,5,NA,5,NA,0,7,7,11,11,3,7,11,5,9,NA,0,0,3,100,42.9,0,0,76807,62910,22225,54582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12000,12000,12000,1,5.32,361.38,1,1,207,12,1,98000,1,1,2,6,8,353,4,17.73,0,297,775,779,0,NA,NA,20,0,27483,19.8,50,2,0,0,12867.52032,12867.52,12000,867.52,0,0,0,8,4926.03,1,13,834,830,0,NA,1,1,NA,NA,1,0,0,181429,1,2,1,3,7,44291,67,2,3,12330,23,138900,0,15,2,6,9549,77391,25.5,0,0,156,315,5,5,2,5,NA,3,NA,0,4,7,10,15,20,17,27,8,20,0,0,0,3,100,0,0,0,318684,71774,103900,50184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
28000,28000,28000,2,15.77,677.49,4,16,415,3,3,118000,3,1,2,3,5,215,13,35.91,0,256,710,714,0,NA,NA,12,0,10568,21.5,27,2,0,0,34844.64477,34844.64,28000,6844.64,0,0,0,37,21491.1,1,16,784,780,0,NA,1,1,NA,NA,1,0,0,95822,0,6,1,5,9,85254,69,1,1,4175,53,49200,0,4,2,6,7985,28685,21,0,0,113,193,10,9,1,26,NA,10,NA,0,2,4,3,6,11,6,15,4,12,0,0,0,2,100,33.3,0,0,182473,95822,36300,133273,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
11750,11750,11750,2,28.49,369.33,7,33,505,3,2,28000,3,1,1,3,5,188,22,22.16,0,124,690,694,1,31,NA,11,0,9758,25.1,20,2,0,0,4798.76,4798.76,1006.57,2640.24,0,1151.95,207.351,30,369.33,1,2,539,535,0,31,1,1,NA,NA,1,0,116,17672,1,1,1,2,9,7914,94,1,2,5944,37,38800,0,0,1,4,1767,15958,32.9,0,0,100,179,5,5,0,5,NA,5,NA,1,3,5,4,8,5,9,14,5,11,0,0,0,2,95,50,0,0,47235,17672,23800,8435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
24000,24000,24000,2,9.8,507.58,2,8,419,5,1,105000,1,1,2,3,5,303,39,8.32,0,120,705,709,0,42,NA,13,0,6826,28.2,26,2,0,0,28174.62929,28174.63,24000,4174.63,0,0,0,12,15992.72,1,34,779,775,0,42,1,1,NA,NA,1,0,0,319128,2,0,0,0,45,0,NA,1,1,1821,28,24200,0,7,4,2,29012,9336,25.9,0,0,156,239,2,2,5,56,NA,6,NA,3,2,6,6,7,6,12,15,6,13,0,0,0,2,88,0,0,0,338404,6826,12600,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8300,8300,8300,1,7.91,259.75,1,5,1,1,3,52000,1,1,2,3,5,313,5,9.46,0,227,670,674,1,NA,63,8,1,7585,35.1,25,2,0,0,8510.16,8510.16,8300,210.16,0,0,0,27,7736.39,1,26,769,765,0,NA,1,1,NA,NA,1,0,0,26726,2,1,0,1,16,19141,66,4,4,3578,53,21600,0,6,1,5,3341,11647,37.7,0,0,157,199,4,4,2,9,NA,6,NA,0,4,6,4,10,8,7,14,6,8,0,0,0,4,100,25,1,0,50663,26726,18700,29063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
15000,15000,15000,1,7.49,466.53,1,4,600,4,1,67879,1,1,2,2,4,54,30,29.6,0,199,730,734,0,NA,NA,18,0,25249,40.4,51,2,0,0,16794.85932,16794.86,15000,1794.86,0,0,0,16,466.31,1,13,724,720,0,NA,1,1,NA,NA,1,0,0,249473,1,3,2,3,9,83177,70,2,4,6600,51,62500,0,1,0,7,14675,20162,38.2,0,0,140,164,2,2,5,2,NA,20,NA,0,4,7,7,14,11,13,34,7,18,0,0,0,4,100,14.3,0,0,315062,108426,32600,93059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8000,8000,8000,1,10.78,261.08,2,9,525,8,1,53000,3,1,2,3,5,154,9,20.13,0,72,670,674,1,NA,52,9,1,6515,50.9,18,2,0,0,9386.775355,9386.78,8000,1386.78,0,0,0,16,260.96,1,26,729,725,0,NA,1,1,NA,NA,1,0,0,112452,2,2,2,3,3,28771,87,1,4,3053,77,12800,3,0,3,8,14057,2576,69,0,0,125,180,6,3,1,6,NA,3,NA,0,2,4,2,7,4,6,12,4,9,0,0,0,3,100,0,1,0,129279,35286,8300,33146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
24000,24000,24000,2,18.99,622.45,5,21,496,7,3,230000,2,1,1,3,5,373,33,14.44,0,49,675,679,2,30,65,13,2,14966,39.7,65,2,0,0,20511.22,20511.22,10381.93,10098.17,31.12,0,0,35,622.45,1,26,519,515,0,30,1,1,NA,NA,1,0,0,102885,1,3,2,5,7,87919,89,3,11,5362,57,42100,2,9,6,16,8574,12837,43,0,0,118,148,1,1,5,1,NA,0,NA,1,2,3,4,18,22,9,36,3,13,0,0,0,5,98.3,25,1,1,160104,102885,19200,118004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,2,14.85,829.9,3,15,320,4,2,90000,3,1,2,3,5,213,31,19.13,0,247,725,729,0,NA,NA,12,0,17669,66.4,24,2,0,0,44012.28823,44012.29,35000,9012.29,0,0,0,15,27330.01,1,15,789,785,0,NA,1,1,NA,NA,1,0,0,201417,0,4,1,2,7,57988,83,0,0,6384,79,26600,2,2,5,2,18311,314,96.6,0,0,171,301,31,7,2,48,NA,7,NA,1,2,5,2,4,11,7,11,5,12,0,0,0,1,95.8,100,0,0,242346,75657,9200,69746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,3,328.79,4,2,5,3,8,3,986.37,26990.9,568.87,1,1,1,1,1,NA,NA,NA
